auc,train_balance,test_balance,n_test,model,fold,seed,shift
0.7837837837837839,0.43157894736842106,0.6166666666666667,60,baseline_xgb,17,2,0.18508771929824563
0.6990740740740741,0.43157894736842106,0.6166666666666667,30,transformer_finbert,17,3,0.18508771929824563
0.7884841363102233,0.43157894736842106,0.6166666666666667,60,baseline_xgb,17,3,0.18508771929824563
0.47222222222222227,0.43157894736842106,0.6166666666666667,30,transformer_finbert,17,4,0.18508771929824563
0.8061104582843713,0.43157894736842106,0.6166666666666667,60,baseline_xgb,17,4,0.18508771929824563
0.08796296296296298,0.43157894736842106,0.6166666666666667,30,transformer_finbert,17,5,0.18508771929824563
0.7790834312573444,0.43157894736842106,0.6166666666666667,60,baseline_xgb,17,5,0.18508771929824563
0.8657407407407408,0.43157894736842106,0.6166666666666667,30,transformer_finbert,17,6,0.18508771929824563
0.8037602820211516,0.43157894736842106,0.6166666666666667,60,baseline_xgb,17,6,0.18508771929824563
0.8703703703703705,0.43157894736842106,0.6166666666666667,30,transformer_finbert,17,7,0.18508771929824563
0.8213866039952996,0.43157894736842106,0.6166666666666667,60,baseline_xgb,17,7,0.18508771929824563
0.2962962962962963,0.43157894736842106,0.6166666666666667,30,transformer_finbert,17,8,0.18508771929824563
0.7567567567567568,0.43157894736842106,0.6166666666666667,60,baseline_xgb,17,8,0.18508771929824563
0.0787037037037037,0.43157894736842106,0.6166666666666667,30,transformer_finbert,17,9,0.18508771929824563
0.7908343125734429,0.43157894736842106,0.6166666666666667,60,baseline_xgb,17,9,0.18508771929824563
0.9937888198757765,0.4462025316455696,0.85,30,transformer_finbert,18,0,0.40379746835443037
0.4357298474945534,0.4462025316455696,0.85,60,baseline_xgb,18,0,0.40379746835443037
0.006211180124223605,0.4462025316455696,0.85,30,transformer_finbert,18,1,0.40379746835443037
0.4226579520697168,0.4462025316455696,0.85,60,baseline_xgb,18,1,0.40379746835443037
0.9565217391304348,0.4462025316455696,0.85,30,transformer_finbert,18,2,0.40379746835443037
0.4422657952069716,0.4462025316455696,0.85,60,baseline_xgb,18,2,0.40379746835443037
0.5714285714285714,0.4462025316455696,0.85,30,transformer_finbert,18,3,0.40379746835443037
0.4596949891067539,0.4462025316455696,0.85,60,baseline_xgb,18,3,0.40379746835443037
0.006211180124223605,0.4462025316455696,0.85,30,transformer_finbert,18,4,0.40379746835443037
0.44880174291938996,0.4462025316455696,0.85,60,baseline_xgb,18,4,0.40379746835443037
0.0,0.4462025316455696,0.85,30,transformer_finbert,18,5,0.40379746835443037
0.45533769063180823,0.4462025316455696,0.85,60,baseline_xgb,18,5,0.40379746835443037
0.9627329192546584,0.4462025316455696,0.85,30,transformer_finbert,18,6,0.40379746835443037
0.5076252723311547,0.4462025316455696,0.85,60,baseline_xgb,18,6,0.40379746835443037
0.22360248447204972,0.4462025316455696,0.85,30,transformer_finbert,18,7,0.40379746835443037
0.4684095860566449,0.4462025316455696,0.85,60,baseline_xgb,18,7,0.40379746835443037
0.9937888198757765,0.4462025316455696,0.85,30,transformer_finbert,18,8,0.40379746835443037
0.477124183006536,0.4462025316455696,0.85,60,baseline_xgb,18,8,0.40379746835443037
0.9937888198757765,0.4462025316455696,0.85,30,transformer_finbert,18,9,0.40379746835443037
0.4618736383442266,0.4462025316455696,0.85,60,baseline_xgb,18,9,0.40379746835443037
0.01388888888888889,0.4524390243902439,0.75,30,transformer_finbert,19,0,0.2975609756097561
0.36296296296296293,0.4524390243902439,0.75,60,baseline_xgb,19,0,0.2975609756097561
0.048611111111111105,0.4524390243902439,0.75,30,transformer_finbert,19,1,0.2975609756097561
0.3985185185185185,0.4524390243902439,0.75,60,baseline_xgb,19,1,0.2975609756097561
0.006944444444444442,0.4524390243902439,0.75,30,transformer_finbert,19,2,0.2975609756097561
0.3511111111111111,0.4524390243902439,0.75,60,baseline_xgb,19,2,0.2975609756097561
0.9861111111111112,0.4524390243902439,0.75,30,transformer_finbert,19,3,0.2975609756097561
0.33925925925925926,0.4524390243902439,0.75,60,baseline_xgb,19,3,0.2975609756097561
0.48611111111111105,0.4524390243902439,0.75,30,transformer_finbert,19,4,0.2975609756097561
0.3362962962962963,0.4524390243902439,0.75,60,baseline_xgb,19,4,0.2975609756097561
0.03472222222222222,0.4524390243902439,0.75,30,transformer_finbert,19,5,0.2975609756097561
0.36296296296296293,0.4524390243902439,0.75,60,baseline_xgb,19,5,0.2975609756097561
0.027777777777777776,0.4524390243902439,0.75,30,transformer_finbert,19,6,0.2975609756097561
0.36740740740740735,0.4524390243902439,0.75,60,baseline_xgb,19,6,0.2975609756097561
0.1111111111111111,0.4524390243902439,0.75,30,transformer_finbert,19,7,0.2975609756097561
0.3244444444444444,0.4524390243902439,0.75,60,baseline_xgb,19,7,0.2975609756097561
0.027777777777777776,0.4524390243902439,0.75,30,transformer_finbert,19,8,0.2975609756097561
0.3614814814814815,0.4524390243902439,0.75,60,baseline_xgb,19,8,0.2975609756097561
0.006944444444444442,0.4524390243902439,0.75,30,transformer_finbert,19,9,0.2975609756097561
0.35851851851851846,0.4524390243902439,0.75,60,baseline_xgb,19,9,0.2975609756097561
0.9866071428571429,0.46647058823529414,0.5666666666666667,30,transformer_finbert,20,0,0.10019607843137252
0.6821266968325792,0.46647058823529414,0.5666666666666667,60,baseline_xgb,20,0,0.10019607843137252
0.9553571428571429,0.46647058823529414,0.5666666666666667,30,transformer_finbert,20,1,0.10019607843137252
0.6877828054298643,0.46647058823529414,0.5666666666666667,60,baseline_xgb,20,1,0.10019607843137252
0.9464285714285714,0.46647058823529414,0.5666666666666667,30,transformer_finbert,20,2,0.10019607843137252
0.7002262443438915,0.46647058823529414,0.5666666666666667,60,baseline_xgb,20,2,0.10019607843137252
0.9866071428571429,0.46647058823529414,0.5666666666666667,30,transformer_finbert,20,3,0.10019607843137252
0.7296380090497738,0.46647058823529414,0.5666666666666667,60,baseline_xgb,20,3,0.10019607843137252
0.7544642857142858,0.46647058823529414,0.5666666666666667,30,transformer_finbert,20,4,0.10019607843137252
0.6787330316742082,0.46647058823529414,0.5666666666666667,60,baseline_xgb,20,4,0.10019607843137252
0.96875,0.46647058823529414,0.5666666666666667,30,transformer_finbert,20,5,0.10019607843137252
0.6595022624434389,0.46647058823529414,0.5666666666666667,60,baseline_xgb,20,5,0.10019607843137252
0.9866071428571429,0.46647058823529414,0.5666666666666667,30,transformer_finbert,20,6,0.10019607843137252
0.6923076923076922,0.46647058823529414,0.5666666666666667,60,baseline_xgb,20,6,0.10019607843137252
0.9553571428571429,0.46647058823529414,0.5666666666666667,30,transformer_finbert,20,7,0.10019607843137252
0.6753393665158371,0.46647058823529414,0.5666666666666667,60,baseline_xgb,20,7,0.10019607843137252
0.9866071428571429,0.46647058823529414,0.5666666666666667,30,transformer_finbert,20,8,0.10019607843137252
0.7194570135746606,0.46647058823529414,0.5666666666666667,60,baseline_xgb,20,8,0.10019607843137252
0.9866071428571429,0.46647058823529414,0.5666666666666667,30,transformer_finbert,20,9,0.10019607843137252
0.6447963800904978,0.46647058823529414,0.5666666666666667,60,baseline_xgb,20,9,0.10019607843137252
0.935,0.47613636363636364,0.7833333333333333,30,transformer_finbert,21,0,0.3071969696969697
0.8036006546644845,0.47613636363636364,0.7833333333333333,60,baseline_xgb,21,0,0.3071969696969697
1.0,0.47613636363636364,0.7833333333333333,30,transformer_finbert,21,1,0.3071969696969697
0.7774140752864157,0.47613636363636364,0.7833333333333333,60,baseline_xgb,21,1,0.3071969696969697
0.635,0.47613636363636364,0.7833333333333333,30,transformer_finbert,21,2,0.3071969696969697
0.8265139116202945,0.47613636363636364,0.7833333333333333,60,baseline_xgb,21,2,0.3071969696969697
0.0,0.47613636363636364,0.7833333333333333,30,transformer_finbert,21,3,0.3071969696969697
0.8166939443535188,0.47613636363636364,0.7833333333333333,60,baseline_xgb,21,3,0.3071969696969697
0.059999999999999984,0.47613636363636364,0.7833333333333333,30,transformer_finbert,21,4,0.3071969696969697
0.8248772504091653,0.47613636363636364,0.7833333333333333,60,baseline_xgb,21,4,0.3071969696969697
0.17,0.47613636363636364,0.7833333333333333,30,transformer_finbert,21,5,0.3071969696969697
0.8117839607201309,0.47613636363636364,0.7833333333333333,60,baseline_xgb,21,5,0.3071969696969697
0.83,0.47613636363636364,0.7833333333333333,30,transformer_finbert,21,6,0.3071969696969697
0.8412438625204582,0.47613636363636364,0.7833333333333333,60,baseline_xgb,21,6,0.3071969696969697
0.905,0.47613636363636364,0.7833333333333333,30,transformer_finbert,21,7,0.3071969696969697
0.795417348608838,0.47613636363636364,0.7833333333333333,60,baseline_xgb,21,7,0.3071969696969697
0.98,0.47613636363636364,0.7833333333333333,30,transformer_finbert,21,8,0.3071969696969697
0.8625204582651391,0.47613636363636364,0.7833333333333333,60,baseline_xgb,21,8,0.3071969696969697
0.185,0.47613636363636364,0.7833333333333333,30,transformer_finbert,21,9,0.3071969696969697
0.8166939443535188,0.47613636363636364,0.7833333333333333,60,baseline_xgb,21,9,0.3071969696969697
0.5625,0.47912087912087914,0.26666666666666666,30,transformer_finbert,22,0,-0.21245421245421248
0.3565340909090909,0.47912087912087914,0.26666666666666666,60,baseline_xgb,22,0,-0.21245421245421248
0.17410714285714285,0.47912087912087914,0.26666666666666666,30,transformer_finbert,22,1,-0.21245421245421248
0.3252840909090909,0.47912087912087914,0.26666666666666666,60,baseline_xgb,22,1,-0.21245421245421248
0.4508928571428571,0.47912087912087914,0.26666666666666666,30,transformer_finbert,22,2,-0.21245421245421248
0.359375,0.47912087912087914,0.26666666666666666,60,baseline_xgb,22,2,-0.21245421245421248
0.5491071428571428,0.47912087912087914,0.26666666666666666,30,transformer_finbert,22,3,-0.21245421245421248
0.328125,0.47912087912087914,0.26666666666666666,60,baseline_xgb,22,3,-0.21245421245421248
0.4508928571428571,0.47912087912087914,0.26666666666666666,30,transformer_finbert,22,4,-0.21245421245421248
0.3522727272727273,0.47912087912087914,0.26666666666666666,60,baseline_xgb,22,4,-0.21245421245421248
0.5446428571428572,0.47912087912087914,0.26666666666666666,30,transformer_finbert,22,5,-0.21245421245421248
0.3678977272727273,0.47912087912087914,0.26666666666666666,60,baseline_xgb,22,5,-0.21245421245421248
0.39285714285714285,0.47912087912087914,0.26666666666666666,30,transformer_finbert,22,6,-0.21245421245421248
0.34801136363636365,0.47912087912087914,0.26666666666666666,60,baseline_xgb,22,6,-0.21245421245421248
0.42410714285714285,0.47912087912087914,0.26666666666666666,30,transformer_finbert,22,7,-0.21245421245421248
0.3991477272727273,0.47912087912087914,0.26666666666666666,60,baseline_xgb,22,7,-0.21245421245421248
0.4241071428571429,0.47912087912087914,0.26666666666666666,30,transformer_finbert,22,8,-0.21245421245421248
0.35369318181818177,0.47912087912087914,0.26666666666666666,60,baseline_xgb,22,8,-0.21245421245421248
0.4330357142857143,0.47912087912087914,0.26666666666666666,30,transformer_finbert,22,9,-0.21245421245421248
0.3565340909090909,0.47912087912087914,0.26666666666666666,60,baseline_xgb,22,9,-0.21245421245421248
0.5925925925925926,0.4888297872340426,0.7,30,transformer_finbert,23,0,0.21117021276595738
0.1626984126984127,0.4888297872340426,0.7,60,baseline_xgb,23,0,0.21117021276595738
0.9506172839506173,0.4888297872340426,0.7,30,transformer_finbert,23,1,0.21117021276595738
0.12962962962962962,0.4888297872340426,0.7,60,baseline_xgb,23,1,0.21117021276595738
0.6296296296296297,0.4888297872340426,0.7,30,transformer_finbert,23,2,0.21117021276595738
0.1574074074074074,0.4888297872340426,0.7,60,baseline_xgb,23,2,0.21117021276595738
0.9135802469135803,0.4888297872340426,0.7,30,transformer_finbert,23,3,0.21117021276595738
0.12962962962962965,0.4888297872340426,0.7,60,baseline_xgb,23,3,0.21117021276595738
0.5925925925925926,0.4888297872340426,0.7,30,transformer_finbert,23,4,0.21117021276595738
0.1626984126984127,0.4888297872340426,0.7,60,baseline_xgb,23,4,0.21117021276595738
0.0,0.4888297872340426,0.7,30,transformer_finbert,23,5,0.21117021276595738
0.15476190476190477,0.4888297872340426,0.7,60,baseline_xgb,23,5,0.21117021276595738
1.0,0.4888297872340426,0.7,30,transformer_finbert,23,6,0.21117021276595738
0.15079365079365079,0.4888297872340426,0.7,60,baseline_xgb,23,6,0.21117021276595738
0.8888888888888888,0.4888297872340426,0.7,30,transformer_finbert,23,7,0.21117021276595738
0.1468253968253968,0.4888297872340426,0.7,60,baseline_xgb,23,7,0.21117021276595738
0.7283950617283951,0.4888297872340426,0.7,30,transformer_finbert,23,8,0.21117021276595738
0.15079365079365079,0.4888297872340426,0.7,60,baseline_xgb,23,8,0.21117021276595738
0.0,0.4888297872340426,0.7,30,transformer_finbert,23,9,0.21117021276595738
0.1455026455026455,0.4888297872340426,0.7,60,baseline_xgb,23,9,0.21117021276595738
0.6111111111111112,0.48195876288659795,0.5,30,transformer_finbert,24,0,0.018041237113402053
0.5544444444444444,0.48195876288659795,0.5,60,baseline_xgb,24,0,0.018041237113402053
0.013888888888888885,0.48195876288659795,0.5,30,transformer_finbert,24,1,0.018041237113402053
0.54,0.48195876288659795,0.5,60,baseline_xgb,24,1,0.018041237113402053
0.951388888888889,0.48195876288659795,0.5,30,transformer_finbert,24,2,0.018041237113402053
0.5366666666666667,0.48195876288659795,0.5,60,baseline_xgb,24,2,0.018041237113402053
0.048611111111111105,0.48195876288659795,0.5,30,transformer_finbert,24,3,0.018041237113402053
0.5377777777777778,0.48195876288659795,0.5,60,baseline_xgb,24,3,0.018041237113402053
0.875,0.48195876288659795,0.5,30,transformer_finbert,24,4,0.018041237113402053
0.5855555555555556,0.48195876288659795,0.5,60,baseline_xgb,24,4,0.018041237113402053
0.923611111111111,0.48195876288659795,0.5,30,transformer_finbert,24,5,0.018041237113402053
0.5888888888888889,0.48195876288659795,0.5,60,baseline_xgb,24,5,0.018041237113402053
0.39583333333333337,0.48195876288659795,0.5,30,transformer_finbert,24,6,0.018041237113402053
0.5766666666666667,0.48195876288659795,0.5,60,baseline_xgb,24,6,0.018041237113402053
0.7361111111111112,0.48195876288659795,0.5,30,transformer_finbert,24,7,0.018041237113402053
0.49444444444444446,0.48195876288659795,0.5,60,baseline_xgb,24,7,0.018041237113402053
0.08333333333333334,0.48195876288659795,0.5,30,transformer_finbert,24,8,0.018041237113402053
0.5455555555555556,0.48195876288659795,0.5,60,baseline_xgb,24,8,0.018041237113402053
0.14583333333333331,0.48195876288659795,0.5,30,transformer_finbert,24,9,0.018041237113402053
0.5766666666666667,0.48195876288659795,0.5,60,baseline_xgb,24,9,0.018041237113402053
0.9419642857142857,0.4885,0.31666666666666665,30,transformer_finbert,25,0,-0.17183333333333334
0.20282413350449294,0.4885,0.31666666666666665,60,baseline_xgb,25,0,-0.17183333333333334
0.0,0.4885,0.31666666666666665,30,transformer_finbert,25,1,-0.17183333333333334
0.2503209242618742,0.4885,0.31666666666666665,60,baseline_xgb,25,1,-0.17183333333333334
0.14732142857142855,0.4885,0.31666666666666665,30,transformer_finbert,25,2,-0.17183333333333334
0.18100128369704746,0.4885,0.31666666666666665,60,baseline_xgb,25,2,-0.17183333333333334
0.10267857142857142,0.4885,0.31666666666666665,30,transformer_finbert,25,3,-0.17183333333333334
0.20410783055198972,0.4885,0.31666666666666665,60,baseline_xgb,25,3,-0.17183333333333334
0.9642857142857142,0.4885,0.31666666666666665,30,transformer_finbert,25,4,-0.17183333333333334
0.2336328626444159,0.4885,0.31666666666666665,60,baseline_xgb,25,4,-0.17183333333333334
0.9910714285714286,0.4885,0.31666666666666665,30,transformer_finbert,25,5,-0.17183333333333334
0.1938382541720154,0.4885,0.31666666666666665,60,baseline_xgb,25,5,-0.17183333333333334
0.004464285714285712,0.4885,0.31666666666666665,30,transformer_finbert,25,6,-0.17183333333333334
0.21437740693196405,0.4885,0.31666666666666665,60,baseline_xgb,25,6,-0.17183333333333334
0.9910714285714286,0.4885,0.31666666666666665,30,transformer_finbert,25,7,-0.17183333333333334
0.24005134788189986,0.4885,0.31666666666666665,60,baseline_xgb,25,7,-0.17183333333333334
0.9107142857142857,0.4885,0.31666666666666665,30,transformer_finbert,25,8,-0.17183333333333334
0.19897304236200256,0.4885,0.31666666666666665,60,baseline_xgb,25,8,-0.17183333333333334
0.8839285714285714,0.4885,0.31666666666666665,30,transformer_finbert,25,9,-0.17183333333333334
0.23491655969191272,0.4885,0.31666666666666665,60,baseline_xgb,25,9,-0.17183333333333334
0.24107142857142855,0.4888349514563107,0.9333333333333333,60,baseline_xgb,26,0,0.4444983818770227
0.2455357142857143,0.4888349514563107,0.9333333333333333,60,baseline_xgb,26,1,0.4444983818770227
0.21428571428571427,0.4888349514563107,0.9333333333333333,60,baseline_xgb,26,2,0.4444983818770227
0.19642857142857142,0.4888349514563107,0.9333333333333333,60,baseline_xgb,26,3,0.4444983818770227
0.2455357142857143,0.4888349514563107,0.9333333333333333,60,baseline_xgb,26,4,0.4444983818770227
0.2767857142857143,0.4888349514563107,0.9333333333333333,60,baseline_xgb,26,5,0.4444983818770227
0.2544642857142857,0.4888349514563107,0.9333333333333333,60,baseline_xgb,26,6,0.4444983818770227
0.25,0.4888349514563107,0.9333333333333333,60,baseline_xgb,26,7,0.4444983818770227
0.24553571428571427,0.4888349514563107,0.9333333333333333,60,baseline_xgb,26,8,0.4444983818770227
0.24553571428571427,0.4888349514563107,0.9333333333333333,60,baseline_xgb,26,9,0.4444983818770227
0.971590909090909,0.4839622641509434,0.16666666666666666,30,transformer_finbert,27,0,-0.3172955974842767
0.9299999999999999,0.4839622641509434,0.16666666666666666,60,baseline_xgb,27,0,-0.3172955974842767
0.20454545454545453,0.4839622641509434,0.16666666666666666,30,transformer_finbert,27,1,-0.3172955974842767
0.9119999999999999,0.4839622641509434,0.16666666666666666,60,baseline_xgb,27,1,-0.3172955974842767
0.9943181818181819,0.4839622641509434,0.16666666666666666,30,transformer_finbert,27,2,-0.3172955974842767
0.906,0.4839622641509434,0.16666666666666666,60,baseline_xgb,27,2,-0.3172955974842767
0.9943181818181819,0.4839622641509434,0.16666666666666666,30,transformer_finbert,27,3,-0.3172955974842767
0.902,0.4839622641509434,0.16666666666666666,60,baseline_xgb,27,3,-0.3172955974842767
0.017045454545454544,0.4839622641509434,0.16666666666666666,30,transformer_finbert,27,4,-0.3172955974842767
0.88,0.4839622641509434,0.16666666666666666,60,baseline_xgb,27,4,-0.3172955974842767
0.005681818181818177,0.4839622641509434,0.16666666666666666,30,transformer_finbert,27,5,-0.3172955974842767
0.8780000000000001,0.4839622641509434,0.16666666666666666,60,baseline_xgb,27,5,-0.3172955974842767
0.01704545454545453,0.4839622641509434,0.16666666666666666,30,transformer_finbert,27,6,-0.3172955974842767
0.89,0.4839622641509434,0.16666666666666666,60,baseline_xgb,27,6,-0.3172955974842767
0.5909090909090909,0.4839622641509434,0.16666666666666666,30,transformer_finbert,27,7,-0.3172955974842767
0.894,0.4839622641509434,0.16666666666666666,60,baseline_xgb,27,7,-0.3172955974842767
0.9431818181818181,0.4839622641509434,0.16666666666666666,30,transformer_finbert,27,8,-0.3172955974842767
0.9060000000000001,0.4839622641509434,0.16666666666666666,60,baseline_xgb,27,8,-0.3172955974842767
0.26136363636363635,0.4839622641509434,0.16666666666666666,30,transformer_finbert,27,9,-0.3172955974842767
0.898,0.4839622641509434,0.16666666666666666,60,baseline_xgb,27,9,-0.3172955974842767
0.43518518518518523,0.4875,0.65,30,transformer_finbert,29,0,0.16250000000000003
0.575091575091575,0.4875,0.65,60,baseline_xgb,29,0,0.16250000000000003
0.48611111111111116,0.4875,0.65,30,transformer_finbert,29,1,0.16250000000000003
0.5531135531135531,0.4875,0.65,60,baseline_xgb,29,1,0.16250000000000003
0.3148148148148149,0.4875,0.65,30,transformer_finbert,29,2,0.16250000000000003
0.5921855921855922,0.4875,0.65,60,baseline_xgb,29,2,0.16250000000000003
0.6157407407407407,0.4875,0.65,30,transformer_finbert,29,3,0.16250000000000003
0.6336996336996337,0.4875,0.65,60,baseline_xgb,29,3,0.16250000000000003
0.5046296296296297,0.4875,0.65,30,transformer_finbert,29,4,0.16250000000000003
0.590964590964591,0.4875,0.65,60,baseline_xgb,29,4,0.16250000000000003
0.5833333333333334,0.4875,0.65,30,transformer_finbert,29,5,0.16250000000000003
0.608058608058608,0.4875,0.65,60,baseline_xgb,29,5,0.16250000000000003
0.6620370370370371,0.4875,0.65,30,transformer_finbert,29,6,0.16250000000000003
0.5726495726495727,0.4875,0.65,60,baseline_xgb,29,6,0.16250000000000003
0.2685185185185185,0.4875,0.65,30,transformer_finbert,29,7,0.16250000000000003
0.6715506715506715,0.4875,0.65,60,baseline_xgb,29,7,0.16250000000000003
0.34259259259259256,0.4875,0.65,30,transformer_finbert,29,8,0.16250000000000003
0.5873015873015873,0.4875,0.65,60,baseline_xgb,29,8,0.16250000000000003
0.34259259259259256,0.4875,0.65,30,transformer_finbert,29,9,0.16250000000000003
0.5616605616605617,0.4875,0.65,60,baseline_xgb,29,9,0.16250000000000003
0.09876543209876544,0.5046610169491526,0.8,30,transformer_finbert,31,0,0.2953389830508475
0.43576388888888884,0.5046610169491526,0.8,60,baseline_xgb,31,0,0.2953389830508475
0.46913580246913583,0.5046610169491526,0.8,30,transformer_finbert,31,1,0.2953389830508475
0.45486111111111105,0.5046610169491526,0.8,60,baseline_xgb,31,1,0.2953389830508475
0.5679012345679012,0.5046610169491526,0.8,30,transformer_finbert,31,2,0.2953389830508475
0.44270833333333337,0.5046610169491526,0.8,60,baseline_xgb,31,2,0.2953389830508475
0.5925925925925926,0.5046610169491526,0.8,30,transformer_finbert,31,3,0.2953389830508475
0.4383680555555556,0.5046610169491526,0.8,60,baseline_xgb,31,3,0.2953389830508475
0.49382716049382713,0.5046610169491526,0.8,30,transformer_finbert,31,4,0.2953389830508475
0.4565972222222222,0.5046610169491526,0.8,60,baseline_xgb,31,4,0.2953389830508475
0.5802469135802469,0.5046610169491526,0.8,30,transformer_finbert,31,5,0.2953389830508475
0.4375,0.5046610169491526,0.8,60,baseline_xgb,31,5,0.2953389830508475
0.5432098765432098,0.5046610169491526,0.8,30,transformer_finbert,31,6,0.2953389830508475
0.4157986111111111,0.5046610169491526,0.8,60,baseline_xgb,31,6,0.2953389830508475
0.37037037037037035,0.5046610169491526,0.8,30,transformer_finbert,31,7,0.2953389830508475
0.42013888888888884,0.5046610169491526,0.8,60,baseline_xgb,31,7,0.2953389830508475
0.5679012345679012,0.5046610169491526,0.8,30,transformer_finbert,31,8,0.2953389830508475
0.43229166666666663,0.5046610169491526,0.8,60,baseline_xgb,31,8,0.2953389830508475
0.3580246913580247,0.5046610169491526,0.8,30,transformer_finbert,31,9,0.2953389830508475
0.4279513888888889,0.5046610169491526,0.8,60,baseline_xgb,31,9,0.2953389830508475
0.305,0.5169421487603306,0.8166666666666667,30,transformer_finbert,32,0,0.29972451790633603
0.424860853432282,0.5169421487603306,0.8166666666666667,60,baseline_xgb,32,0,0.29972451790633603
0.29500000000000004,0.5169421487603306,0.8166666666666667,30,transformer_finbert,32,1,0.29972451790633603
0.3719851576994434,0.5169421487603306,0.8166666666666667,60,baseline_xgb,32,1,0.29972451790633603
0.265,0.5169421487603306,0.8166666666666667,30,transformer_finbert,32,2,0.29972451790633603
0.36178107606679033,0.5169421487603306,0.8166666666666667,60,baseline_xgb,32,2,0.29972451790633603
0.29000000000000004,0.5169421487603306,0.8166666666666667,30,transformer_finbert,32,3,0.29972451790633603
0.3432282003710575,0.5169421487603306,0.8166666666666667,60,baseline_xgb,32,3,0.29972451790633603
0.30500000000000005,0.5169421487603306,0.8166666666666667,30,transformer_finbert,32,4,0.29972451790633603
0.39239332096474955,0.5169421487603306,0.8166666666666667,60,baseline_xgb,32,4,0.29972451790633603
0.27,0.5169421487603306,0.8166666666666667,30,transformer_finbert,32,5,0.29972451790633603
0.35807050092764375,0.5169421487603306,0.8166666666666667,60,baseline_xgb,32,5,0.29972451790633603
0.28500000000000003,0.5169421487603306,0.8166666666666667,30,transformer_finbert,32,6,0.29972451790633603
0.3042671614100186,0.5169421487603306,0.8166666666666667,60,baseline_xgb,32,6,0.29972451790633603
0.28500000000000003,0.5169421487603306,0.8166666666666667,30,transformer_finbert,32,7,0.29972451790633603
0.4211502782931354,0.5169421487603306,0.8166666666666667,60,baseline_xgb,32,7,0.29972451790633603
0.265,0.5169421487603306,0.8166666666666667,30,transformer_finbert,32,8,0.29972451790633603
0.3107606679035251,0.5169421487603306,0.8166666666666667,60,baseline_xgb,32,8,0.29972451790633603
0.135,0.5169421487603306,0.8166666666666667,30,transformer_finbert,32,9,0.29972451790633603
0.326530612244898,0.5169421487603306,0.8166666666666667,60,baseline_xgb,32,9,0.29972451790633603
0.7525925925925926,0.5237903225806452,0.25,60,baseline_xgb,33,0,-0.2737903225806452
0.7318518518518519,0.5237903225806452,0.25,60,baseline_xgb,33,1,-0.2737903225806452
0.6666666666666667,0.5237903225806452,0.25,60,baseline_xgb,33,2,-0.2737903225806452
0.722962962962963,0.5237903225806452,0.25,60,baseline_xgb,33,3,-0.2737903225806452
0.7051851851851851,0.5237903225806452,0.25,60,baseline_xgb,33,4,-0.2737903225806452
0.642962962962963,0.5237903225806452,0.25,60,baseline_xgb,33,5,-0.2737903225806452
0.6637037037037037,0.5237903225806452,0.25,60,baseline_xgb,33,6,-0.2737903225806452
0.7792592592592592,0.5237903225806452,0.25,60,baseline_xgb,33,7,-0.2737903225806452
0.72,0.5237903225806452,0.25,60,baseline_xgb,33,8,-0.2737903225806452
0.6962962962962964,0.5237903225806452,0.25,60,baseline_xgb,33,9,-0.2737903225806452
0.715,0.5307086614173229,0.38333333333333336,30,transformer_finbert,34,0,-0.1473753280839895
0.5840188014101058,0.5307086614173229,0.38333333333333336,60,baseline_xgb,34,0,-0.1473753280839895
0.16999999999999998,0.5307086614173229,0.38333333333333336,30,transformer_finbert,34,1,-0.1473753280839895
0.6509988249118683,0.5307086614173229,0.38333333333333336,60,baseline_xgb,34,1,-0.1473753280839895
0.03,0.5307086614173229,0.38333333333333336,30,transformer_finbert,34,2,-0.1473753280839895
0.5475910693301997,0.5307086614173229,0.38333333333333336,60,baseline_xgb,34,2,-0.1473753280839895
0.04999999999999999,0.5307086614173229,0.38333333333333336,30,transformer_finbert,34,3,-0.1473753280839895
0.6216216216216216,0.5307086614173229,0.38333333333333336,60,baseline_xgb,34,3,-0.1473753280839895
0.9849999999999999,0.5307086614173229,0.38333333333333336,30,transformer_finbert,34,4,-0.1473753280839895
0.581668625146886,0.5307086614173229,0.38333333333333336,60,baseline_xgb,34,4,-0.1473753280839895
0.9,0.5307086614173229,0.38333333333333336,30,transformer_finbert,34,5,-0.1473753280839895
0.5569917743830788,0.5307086614173229,0.38333333333333336,60,baseline_xgb,34,5,-0.1473753280839895
1.0,0.5307086614173229,0.38333333333333336,30,transformer_finbert,34,6,-0.1473753280839895
0.5945945945945946,0.5307086614173229,0.38333333333333336,60,baseline_xgb,34,6,-0.1473753280839895
0.95,0.5307086614173229,0.38333333333333336,30,transformer_finbert,34,7,-0.1473753280839895
0.5569917743830788,0.5307086614173229,0.38333333333333336,60,baseline_xgb,34,7,-0.1473753280839895
0.72,0.5307086614173229,0.38333333333333336,30,transformer_finbert,34,8,-0.1473753280839895
0.599294947121034,0.5307086614173229,0.38333333333333336,60,baseline_xgb,34,8,-0.1473753280839895
0.485,0.5307086614173229,0.38333333333333336,30,transformer_finbert,34,9,-0.1473753280839895
0.6521739130434783,0.5307086614173229,0.38333333333333336,60,baseline_xgb,34,9,-0.1473753280839895
0.39506172839506176,0.5242307692307693,0.95,30,transformer_finbert,35,0,0.4257692307692307
0.4853801169590643,0.5242307692307693,0.95,60,baseline_xgb,35,0,0.4257692307692307
0.3827160493827161,0.5242307692307693,0.95,30,transformer_finbert,35,1,0.4257692307692307
