date,n_articles,mean_logit_pos,mean_logit_neg,mean_logit_neu,mean_sentiment
2023-08-02,8,-1.1933369478210807,-0.44136136770248413,-0.6056968467310071,1.125
2023-08-03,6,-1.309425488114357,-0.06468795736630757,-0.822989265124003,1.1666666666666667
2023-08-04,13,-1.1432071815316494,-0.5159565695346549,-0.5758262888635867,1.2307692307692308
2023-08-05,1,0.06096315011382103,-2.144510269165039,-0.17786410450935364,0.0
2023-08-06,1,-2.2767422199249268,0.3053944408893585,-0.30204975605010986,1.0
2023-08-07,3,-0.48558839162190753,-0.5885256131490072,-1.0042150517304738,1.0
2023-08-08,5,-1.551913285255432,0.009361982345581055,-0.5946788504719734,1.6
2023-08-09,6,-1.3557553887367249,0.5368996274967989,-1.2617424428462982,0.8333333333333334
2023-08-10,4,-0.851855494081974,-0.15286245942115784,-1.2740200608968735,0.5
2023-08-11,4,-1.5206454694271088,-0.27853378653526306,-0.3452286571264267,1.5
2023-08-14,6,-1.8267765045166016,0.42596724815666676,-0.6587317238251368,1.3333333333333333
2023-08-15,7,-1.5941573551722936,0.6972713683332715,-1.2724900330815996,1.1428571428571428
2023-08-16,12,-1.3556576073169708,0.00724574636357526,-0.9057763268550237,1.25
2023-08-17,6,-1.4051357507705688,0.1925614277521769,-0.8791311383247375,1.0
2023-08-18,4,-1.531600445508957,0.6158152185380459,-1.2910542115569115,1.0
2023-08-20,1,-1.6069605350494385,1.0987378358840942,-1.8330367803573608,1.0
2023-08-21,2,-1.9430015087127686,1.2477284669876099,-1.4717423915863037,1.0
2023-08-22,2,0.06420254707336426,-0.5795124471187592,-1.5648924112319946,0.5
2023-08-23,5,-0.5498838901519776,-0.6631258914247156,-1.1293747901916504,0.6
2023-08-24,5,-0.3612799525260925,-0.6821460723876953,-1.0936321794986725,0.4
2023-08-25,6,-0.9638351698716482,-0.735737125078837,-0.3855642928198601,1.3333333333333333
2023-08-28,6,-0.5079599618911743,-1.1030153979857762,-0.6708511014779409,1.0
2023-08-29,6,-0.8702898174524307,-0.9385064244270325,-0.5331911941369375,1.3333333333333333
2023-08-30,5,-0.6438246250152588,-0.3213146686553955,-1.057865595817566,0.8
2023-08-31,7,-1.2500069327652454,-0.4426698684692383,-0.42764389514923096,1.2857142857142858
2023-09-01,6,-0.4420542096098264,-0.9554476278523604,-0.901518444220225,0.8333333333333334
2023-09-02,1,-1.8663673400878906,-0.22059457004070282,-0.4357902407646179,1.0
2023-09-04,8,-1.4510582983493805,-0.03799025807529688,-0.7145089209079742,1.125
2023-09-05,7,-1.1098085727010454,-0.03713075603757586,-0.9461746215820312,1.1428571428571428
2023-09-06,6,-0.3455224558711052,-1.1891818389606972,-0.8347757880886396,0.3333333333333333
2023-09-07,1,-1.7779133319854736,1.7595927715301514,-1.6977570056915283,1.0
2023-09-08,4,-0.21193286776542664,-0.17326858639717102,-1.6004242300987244,0.5
2023-09-11,8,-0.40386661142110825,-1.268361896276474,-0.5799260884523392,1.0
2023-09-12,3,0.19330678756038347,-1.6102162996927898,-1.0073590278625488,0.0
2023-09-13,6,-0.5288958282520374,-0.7838220993677775,-1.0030481833964586,0.6666666666666666
2023-09-14,7,-0.869549206324986,-0.45431576882089886,-0.8458283288138253,1.0
2023-09-15,6,-1.3428397793322802,-0.1591571525981029,-0.6382088561852773,1.1666666666666667
2023-09-18,6,-1.1988946398099263,0.5470389922459921,-1.5862604975700378,0.8333333333333334
2023-09-19,4,-1.5625884681940079,0.6832850277423859,-1.281880408525467,0.75
2023-09-20,2,-1.8005954027175903,0.19064508378505707,-0.6819373667240143,1.5
2023-09-21,9,-1.170839548110962,0.5600399557087157,-1.3718438148498535,0.7777777777777778
2023-09-22,5,-1.427320158481598,0.37902979403734205,-1.2057053685188293,0.8
2023-09-23,2,-1.9441564083099365,0.27008843421936035,-0.34570950269699097,1.5
2023-09-24,1,-1.6732269525527954,-0.7619107365608215,0.868710458278656,2.0
2023-09-25,3,-1.9201473395029705,1.543716033299764,-1.6351229747136433,1.0
2023-09-26,4,-1.0656339824199677,-0.37513306085020304,-0.6952648609876633,1.0
2023-09-27,7,-1.116421559027263,-0.3213828716959272,-0.800970162664141,1.0
2023-09-28,9,-0.9120306803120507,-1.0280737549894385,-0.1805594397915734,1.4444444444444444
2023-09-29,7,-0.8898331097194127,-0.6727295219898224,-0.5754024301256452,1.2857142857142858
2023-10-02,6,-1.0041181643803914,-0.48739586273829144,-0.6963417576625943,1.1666666666666667
2023-10-03,16,-1.0223140865564346,-0.8244231231510639,-0.2427694033831358,1.4375
2023-10-04,7,-1.2214018404483795,0.08433938026428223,-0.8931746567998614,1.1428571428571428
2023-10-05,2,-1.9038272500038147,0.6502431333065033,-0.8330887500196695,1.5
2023-10-06,8,-0.9277690532617271,-0.13313551247119904,-1.226701758801937,0.875
2023-10-08,1,-1.4946236610412598,-1.0147943496704102,0.9303579926490784,2.0
2023-10-09,7,-1.0982821115425654,-0.011705054369355952,-1.0839700954301017,0.8571428571428571
2023-10-10,12,-0.9762404163678488,-0.333559975028038,-0.9126857966184616,1.0
2023-10-11,3,-1.4556897481282551,-0.024623900651931763,-1.0527383089065552,1.3333333333333333
2023-10-12,2,-1.2705790400505066,0.32316529750823975,-1.2212930917739868,0.5
2023-10-13,8,-0.6950494451448321,-0.2856963309459388,-1.1443587145768106,0.75
2023-10-16,6,-0.4326702005540331,-0.35460378726323444,-1.3333575551708539,0.5
2023-10-17,6,-1.4170244534810383,0.38944439093271893,-1.1439144164323807,1.0
2023-10-18,5,-1.4421791553497314,0.889047908782959,-1.446562898159027,0.8
2023-10-19,3,-1.351447621981303,-0.6497974793116251,0.016735116640726726,1.6666666666666667
2023-10-20,13,-1.1618302326935988,0.2719266615234889,-1.2601499603344843,1.0
2023-10-21,1,-1.9701237678527832,1.3695993423461914,-1.6658611297607422,1.0
2023-10-23,8,-1.6589057333767414,0.7570874504745007,-1.0646798443049192,1.25
2023-10-24,13,-0.9844387551912894,-0.5662321723424472,-0.6263798400759697,1.0769230769230769
2023-10-25,13,-1.4019565534276457,0.38494403889546025,-1.0267507993401244,1.0
2023-10-26,6,-1.2995663285255432,0.005435238281885783,-0.9650254746278127,1.1666666666666667
2023-10-27,6,-0.38525883108377457,-0.7075154185295105,-1.0901687291528408,0.6666666666666666
2023-10-30,6,-1.5475705464680989,-0.056705325841903687,-0.42823995153109234,1.1666666666666667
2023-10-31,5,-0.6267205782234668,-1.242397564649582,-0.48428418636322024,0.6
2023-11-01,7,-0.5509959187890802,-0.8285296133586338,-0.8840974713010448,1.0
2023-11-03,6,-0.5791490177313486,-0.6649766365687052,-0.8325824737548828,1.0
2023-11-05,2,-1.790870726108551,-0.22955122590065002,0.04135116934776306,1.5
2023-11-06,5,-0.5159913033246994,-1.4160358488559723,-0.3586644947528839,1.0
2023-11-07,3,-1.3528571526209514,-0.2716905822356542,-0.7093192636966705,1.3333333333333333
2023-11-08,9,-0.5973642617464066,-0.5207207335366143,-1.0003633836491241,0.7777777777777778
2023-11-09,13,-0.23338539783771223,-0.8426188413913434,-1.1469062245809114,0.6153846153846154
2023-11-10,12,-0.8488778378814459,-1.0386455807990085,-0.40937086939811707,0.9166666666666666
2023-11-13,4,-1.8424621522426605,0.9729388207197189,-1.0822914093732834,1.25
2023-11-14,4,-1.4035845808684826,0.6086531654000282,-1.3787523210048676,0.75
2023-11-16,4,-0.8026144113391638,0.18754704296588898,-1.4077217876911163,0.5
2023-11-17,10,-0.31379755698144435,-0.8488186180591584,-0.9843015015125275,0.8
2023-11-18,1,-0.056681226938962936,-2.2256665229797363,0.00609038770198822,2.0
